Sample;X(ms) [24.02.2026 18:59:44 014 UTC];"AO_u[%QD0]";"l1[%MD44]";"l2[%MD40]"
12362;1771960353242,728443;5;1,82437455654144;1,49324464797974
12363;1771960353304,759143;5;1,8243762254715;1,49324464797974
12364;1771960353367,784243;5;1,82437789440155;1,49324476718903
12365;1771960353430,415943;5;1,82437944412231;1,49324476718903
12366;1771960353493,040743;5;1,82438111305237;1,49324488639832
12367;1771960353555,024243;5;1,8243819475174;1,49324488639832
12368;1771960353617,650143;5;1,82438361644745;1,49324488639832
12369;1771960353680,751543;5;1,82438516616821;1,4932450056076
12370;1771960353743,341543;5;1,82438683509827;1,4932450056076
12371;1771960353805,183043;5;1,82438838481903;1,4932450056076
12372;1771960353867,910643;5;1,82439005374908;1,49324512481689
12373;1771960353930,240243;5;1,82439160346985;1,49324536323547
12374;1771960353993,443943;5;1,82439315319061;1,49324536323547
12375;1771960354055,599743;5;1,82439398765564;1,49324536323547
12376;1771960354118,155443;5;1,8243955373764;1,49324548244476
12377;1771960354181,100043;5;1,82439684867859;1,49324548244476
12378;1771960354243,484143;5;1,82439839839935;1,49324548244476
12379;1771960354307,434043;5;1,82440006732941;1,49324560165405
12380;1771960354369,167843;5;1,82440161705017;1,49324560165405
12381;1771960354431,221843;5;1,82440316677094;1,49324572086334
12382;1771960354494,141743;5;1,82440400123596;1,49324572086334
12383;1771960354556,413943;5;1,82440650463104;1,49324584007263
12384;1771960354618,958243;5;1,82440721988678;1,49324584007263
12385;1771960354681,880843;5;1,82440876960754;1,49324607849121
12386;1771960354744,102643;5;1,82441031932831;1,49324607849121
12387;1771960354806,427743;5;1,82441198825836;1,49324607849121
12388;1771960354869,171243;5;1,82441365718842;1,4932461977005
12389;1771960354932,448243;5;1,82441520690918;1,49324631690979
12390;1771960354995,026343;5;1,82441687583923;1,49324631690979
12391;1771960355057,532543;5;1,82441842556;1,49324631690979
12392;1771960355119,370943;5;1,82442009449005;1,49324643611908
12393;1771960355181,911343;5;1,82442080974579;1,49324643611908
12394;1771960355244,951943;5;1,82442235946655;1,49324643611908
12395;1771960355307,271243;5;1,82442402839661;1,49324643611908
12396;1771960355369,899643;5;1,82442557811737;1,49324655532837
12397;1771960355432,584943;5;1,82442724704742;1,49324679374695
12398;1771960355495,829343;5;1,82442879676819;1,49324679374695
12399;1771960355557,117543;5;1,82443082332611;1,49324691295624
12400;1771960355619,987243;5;1,82443177700043;1,49324691295624
12401;1771960355682,772043;5;1,82443273067474;1,49324691295624
12402;1771960355745,706943;5;1,8244343996048;1,49324691295624
12403;1771960355807,416843;5;1,82443583011627;1,49324703216553
12404;1771960355870,425843;5;1,82443737983704;1,49324715137482
12405;1771960355933,070443;5;1,8244389295578;1,49324715137482
12406;1771960355995,809743;5;1,82444083690643;1,49324715137482
12407;1771960356058,208343;5;1,8244423866272;1,49324727058411
12408;1771960356126,027843;5;1,82444405555725;1,49324750900269
12409;1771960356184,417743;5;1,82444560527802;1,49324750900269
12410;1771960356246,013443;5;1,82444632053375;1,49324750900269
12411;1771960356308,209843;5;1,82444798946381;1,49324750900269
12412;1771960356370,594143;5;1,82444953918457;1,49324762821198
12413;1771960356433,670843;5;1,82445096969604;1,49324774742126
12414;1771960356496,485843;5;1,8244526386261;1,49324774742126
12415;1771960356558,525443;5;1,82445418834686;1,49324774742126
12416;1771960356621,095743;5;1,82445585727692;1,49324786663055
12417;1771960356684,464043;5;1,82445740699768;1,49324786663055
12418;1771960356747,395643;5;1,82445883750916;1,49324786663055
12419;1771960356808,655443;5;1,82445979118347;1,49324798583984
12420;1771960356871,974143;5;1,82446122169495;1,49324798583984
12421;1771960356934,507443;5;1,82446277141571;1,49324822425842
12422;1771960356997,209543;5;1,8244640827179;1,49324822425842
12423;1771960357059,111143;5;1,82446563243866;1,49324822425842
12424;1771960357121,773443;5;1,824467420578;1,49324834346771
12425;1771960357184,490443;5;1,82446897029877;1,49324834346771
12426;1771960357246,825843;5;1,82447063922882;1,493248462677
12427;1771960357310,002443;5;1,82447171211243;1,493248462677
12428;1771960357372,629143;5;1,82447266578674;1,49324858188629
12429;1771960357435,012843;5;1,82447421550751;1,49324858188629
12430;1771960357497,774143;5;1,82447564601898;1,49324858188629
12431;1771960357559,554943;5;1,82447731494904;1,49324870109558
12432;1771960357622,933043;5;1,82447922229767;1,49324870109558
12433;1771960357684,866543;5;1,82448029518127;1,49324893951416
12434;1771960357747,230243;5;1,82448184490204;1,49324893951416
12435;1771960357810,866543;5;1,82448351383209;1,49324893951416
12436;1771960357872,452743;5;1,82448494434357;1,49324905872345
12437;1771960357935,867443;5;1,82448589801788;1,49324917793274
12438;1771960357997,794143;5;1,82448732852936;1,49324917793274
12439;1771960358060,971543;5;1,82448887825012;1,49324917793274
12440;1771960358122,863543;5;1,82449042797089;1,49324929714203
12441;1771960358185,864243;5;1,82449185848236;1,49324929714203
12442;1771960358248,370043;5;1,82449352741241;1,49324929714203
12443;1771960358310,873343;5;1,82449519634247;1,49324941635132
12444;1771960358373,257243;5;1,82449662685394;1,49324941635132
12445;1771960358436,562943;5;1,82449817657471;1,4932496547699
12446;1771960358498,804943;5;1,82449889183044;1,4932496547699
12447;1771960358561,066543;5;1,82450044155121;1,4932496547699
12448;1771960358623,414443;5;1,82450187206268;1,49324977397919
12449;1771960358686,908143;5;1,82450354099274;1,49324977397919
12450;1771960358748,754843;5;1,82450520992279;1,49324977397919
12451;1771960358811,234743;5;1,82450664043427;1,49324989318848
12452;1771960358873,993843;5;1,82450819015503;1,49325001239777
12453;1771960358937,019943;5;1,8245096206665;1,49325001239777
12454;1771960359000,088943;5;1,82451045513153;1,49325001239777
12455;1771960359061,987143;5;1,82451188564301;1,49325001239777
12456;1771960359124,083843;5;1,82451355457306;1,49325013160706
12457;1771960359186,883143;5;1,82451522350311;1,49325037002563
12458;1771960359250,250443;5;1,82451665401459;1,49325037002563
12459;1771960359311,733943;5;1,82451820373535;1,49325037002563
12460;1771960359374,430043;5;1,82451963424683;1,49325048923492
12461;1771960359437,106243;5;1,82452130317688;1,49325048923492
12462;1771960359500,272643;5;1,82452189922333;1,49325060844421
12463;1771960359562,772143;5;1,82452356815338;1,49325060844421
12464;1771960359624,216543;5;1,82452499866486;1,49325060844421
12465;1771960359688,668343;5;1,82452666759491;1,4932507276535
12466;1771960359749,895843;5;1,82452809810638;1,4932507276535
12467;1771960359812,710643;5;1,82452964782715;1,4932507276535
12468;1771960359874,632643;5;1,82453107833862;1,49325084686279
12469;1771960359937,922143;5;1,82453274726868;1,49325108528137
12470;1771960360000,117143;5;1,82453334331512;1,49325108528137
12471;1771960360062,467543;5;1,8245347738266;1,49325108528137
12472;1771960360124,926743;5;1,82453644275665;1,49325108528137
12473;1771960360188,767643;5;1,82453787326813;1,49325120449066
12474;1771960360252,321443;5;1,82453954219818;1,49325120449066
12475;1771960360313,418343;5;1,82454097270966;1,49325120449066
12476;1771960360375,568343;5;1,82454252243042;1,49325132369995
12477;1771960360438,193343;5;1,82454395294189;1,49325144290924
12478;1771960360501,553043;5;1,82454562187195;1,49325144290924
12479;1771960360562,713243;5;1,8245462179184;1,49325144290924
12480;1771960360625,869543;5;1,82454764842987;1,49325144290924
12481;1771960360688,991343;5;1,82454931735992;1,49325156211853
12482;1771960360752,762743;5;1,82455039024353;1,49325180053711
12483;1771960360814,433843;5;1,82455193996429;1,49325180053711
12484;1771960360876,529743;5;1,82455384731293;1,49325180053711
12485;1771960360940,128343;5;1,82455480098724;1,4932519197464
12486;1771960361004,222143;5;1,8245564699173;1,4932519197464
12487;1771960361065,242543;5;1,82455790042877;1,49325203895569
12488;1771960361127,047243;5;1,82455861568451;1,49325203895569
12489;1771960361189,630043;5;1,82456028461456;1,49325203895569
12490;1771960361252,338843;5;1,82456171512604;1,49325215816498
12491;1771960361314,680143;5;1,8245632648468;1,49325215816498
12492;1771960361377,482643;5;1,82456469535828;1,49325215816498
12493;1771960361439,758043;5;1,82456612586975;1,49325227737427
12494;1771960361502,355843;5;1,82456767559052;1,49325227737427
12495;1771960361565,019643;5;1,82456910610199;1,49325251579285
12496;1771960361627,462043;5;1,82456994056702;1,49325251579285
12497;1771960361690,234043;5;1,82457149028778;1,49325251579285
12498;1771960361753,211043;5;1,82457327842712;1,49325263500214
12499;1771960361815,904043;5;1,82457458972931;1,49325263500214
12500;1771960361877,316143;5;1,82457602024078;1,49325263500214
12501;1771960361940,178643;5;1,82457745075226;1,49325275421143
12502;1771960362002,659743;5;1,82457900047302;1,49325275421143
12503;1771960362064,781243;5;1,8245804309845;1,49325287342072
12504;1771960362127,383643;5;1,82458114624023;1,49325287342072
12505;1771960362190,535843;5;1,82458257675171;1,49325287342072
12506;1771960362252,764043;5;1,82458424568176;1,49325299263
12507;1771960362315,093843;5;1,82458567619324;1,49325299263
12508;1771960362377,783343;5;1,82458710670471;1,49325323104858
12509;1771960362440,628243;5;1,82458865642548;1,49325323104858
12510;1771960362502,980543;5;1,82459032535553;1,49325323104858
12511;1771960362565,431643;5;1,824591755867;1,49325335025787
12512;1771960362628,098543;5;1,82459330558777;1,49325346946716
12513;1771960362691,052043;5;1,82459402084351;1,49325346946716
12514;1771960362753,474343;5;1,82459545135498;1,49325346946716
12515;1771960362815,786243;5;1,82459688186646;1,49325346946716
12516;1771960362878,352743;5;1,82459855079651;1,49325358867645
12517;1771960362941,465143;5;1,82459998130798;1,49325358867645
12518;1771960363003,877743;5;1,82460141181946;1,49325358867645
12519;1771960363067,273843;5;1,82460284233093;1,49325370788574
12520;1771960363128,776043;5;1,8246043920517;1,49325394630432
12521;1771960363191,675143;5;1,82460510730743;1,49325394630432
12522;1771960363254,245543;5;1,82460653781891;1,49325394630432
12523;1771960363316,889143;5;1,82460796833038;1,49325394630432
12524;1771960363379,537643;5;1,82460939884186;1,49325406551361
12525;1771960363444,660243;5;1,82461106777191;1,49325406551361
12526;1771960363504,767043;5;1,82461249828339;1,49325406551361
12527;1771960363568,152943;5;1,82461392879486;1,4932541847229
12528;1771960363629,255443;5;1,82461535930634;1,4932541847229
12529;1771960363692,419743;5;1,82461607456207;1,49325430393219
12530;1771960363754,944443;5;1,82461762428284;1,49325430393219
12531;1771960363816,966943;5;1,82461941242218;1,49325430393219
12532;1771960363879,473643;5;1,82462048530579;1,49325442314148
12533;1771960363942,425843;5;1,82462191581726;1,49325442314148
12534;1771960364004,635043;5;1,82462334632874;1,49325466156006
12535;1771960364067,208443;5;1,8246248960495;1,49325466156006
12536;1771960364129,756043;5;1,82462632656097;1,49325466156006
12537;1771960364193,579843;5;1,82462775707245;1,49325478076935
12538;1771960364254,886243;5;1,82462859153748;1,49325478076935
12539;1771960364317,169743;5;1,82463002204895;1,49325489997864
12540;1771960364379,889743;5;1,82463145256042;1,49325489997864
12541;1771960364442,503543;5;1,8246328830719;1,49325489997864
12542;1771960364505,950843;5;1,82463443279266;1,49325501918793
12543;1771960364567,673443;5;1,82463586330414;1,49325501918793
12544;1771960364630,112443;5;1,82463729381561;1,49325501918793
12545;1771960364693,068943;5;1,82463872432709;1,49325513839722
12546;1771960364755,520943;5;1,82464015483856;1,49325513839722
12547;1771960364817,629743;5;1,8246408700943;1,4932553768158
12548;1771960364880,408943;5;1,82464230060577;1,4932553768158
12549;1771960364943,520943;5;1,82464373111725;1,4932553768158
12550;1771960365005,771943;5;1,8246454000473;1,49325549602509
12551;1771960365067,785643;5;1,82464683055878;1,49325549602509
12552;1771960365130,419343;5;1,82464826107025;1,49325549602509
12553;1771960365193,293943;5;1,82464969158173;1,49325561523438
12554;1771960365256,770443;5;1,8246511220932;1,49325561523438
12555;1771960365318,167343;5;1,82465183734894;1,49325573444366
12556;1771960365380,822543;5;1,82465326786041;1,49325573444366
12557;1771960365443,616943;5;1,82465469837189;1,49325573444366
12558;1771960365505,970443;5;1,82465577125549;1,49325573444366
12559;1771960365568,408943;5;1,82465720176697;1,49325585365295
12560;1771960365631,395643;5;1,82465898990631;1,49325609207153
12561;1771960365693,792543;5;1,82466042041779;1,49325609207153
12562;1771960365756,756943;5;1,82466185092926;1,49325609207153
12563;1771960365818,590443;5;1,824662566185;1,49325609207153
12564;1771960365882,991643;5;1,82466399669647;1,49325621128082
12565;1771960365944,222143;5;1,82466542720795;1,49325633049011
12566;1771960366007,165243;5;1,82466685771942;1,49325633049011
12567;1771960366069,157443;5;1,8246682882309;1,49325633049011
12568;1771960366132,221143;5;1,82466924190521;1,49325633049011
12569;1771960366194,281443;5;1,82467091083527;1,4932564496994
12570;1771960366256,742943;5;1,82467234134674;1,4932564496994
12571;1771960366319,112143;5;1,82467293739319;1,4932564496994
12572;1771960366381,950043;5;1,82467448711395;1,49325656890869
12573;1771960366444,818843;5;1,82467591762543;1,49325656890869
12574;1771960366507,172343;5;1,8246773481369;1,49325680732727
12575;1771960366569,523243;5;1,82467865943909;1,49325680732727
12576;1771960366632,165243;5;1,82468008995056;1,49325680732727
12577;1771960366695,327943;5;1,82468152046204;1,49325692653656
12578;1771960366759,989743;5;1,82468295097351;1,49325692653656
12579;1771960366819,721743;5;1,82468354701996;1,49325692653656
12580;1771960366882,504343;5;1,82468497753143;1,49325692653656
12581;1771960366945,396143;5;1,82468640804291;1,49325704574585
12582;1771960367008,223543;5;1,82468783855438;1,49325716495514
12583;1771960367069,991143;5;1,82468926906586;1,49325716495514
12584;1771960367133,350343;5;1,82469117641449;1,49325716495514
12585;1771960367196,085043;5;1,82469213008881;1,49325716495514
12586;1771960367258,415943;5;1,82469403743744;1,49325728416443
12587;1771960367323,183843;5;1,82469475269318;1,49325752258301
12588;1771960367383,789243;5;1,82469618320465;1,49325752258301
12589;1771960367446,476943;5;1,82469725608826;1,49325752258301
12590;1771960367509,688943;5;1,82469868659973;1,49325752258301
12591;1771960367570,866143;5;1,82470011711121;1,4932576417923
12592;1771960367633,928343;5;1,82470190525055;1,49325776100159
12593;1771960367696,043443;5;1,82470273971558;1,49325776100159
12594;1771960367758,765743;5;1,82470417022705;1,49325776100159
12595;1771960367821,010843;5;1,82470560073853;1,49325776100159
12596;1771960367883,954443;5;1,82470631599426;1,49325788021088
12597;1771960367946,779343;5;1,82470810413361;1,49325788021088
12598;1771960368010,316543;5;1,82470917701721;1,49325788021088
12599;1771960368071,171043;5;1,82471060752869;1,49325788021088
12600;1771960368133,966443;5;1,82471203804016;1,49325799942017
12601;1771960368196,956543;5;1,82471346855164;1,49325823783875
12602;1771960368259,102243;5;1,82471477985382;1,49325823783875
12603;1771960368321,363943;5;1,8247162103653;1,49325823783875
12604;1771960368384,134143;5;1,82471692562103;1,49325823783875
12605;1771960368447,448643;5;1,82471835613251;1,49325835704803
12606;1771960368509,643043;5;1,82471978664398;1,49325835704803
12607;1771960368572,182343;5;1,82472133636475;1,49325835704803
12608;1771960368635,067043;5;1,82472276687622;1,49325847625732
12609;1771960368697,791943;5;1,82472407817841;1,49325847625732
12610;1771960368759,659343;5;1,82472550868988;1,49325859546661
12611;1771960368821,883443;5;1,82472693920135;1,49325859546661
12612;1771960368884,938743;5;1,82472765445709;1,49325859546661
12613;1771960368947,221343;5;1,82472908496857;1,4932587146759
12614;1771960369009,423643;5;1,82473027706146;1,4932587146759
